Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/444         std::allocator<float>::allocator(std::allocator<float> const&) [224]
                0.00    0.00       1/944         std::allocator<float>::~allocator() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [435]
[434]    0.0    0.00    0.00       1         void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [434]
                0.00    0.00       2/2070        std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [154]
                0.00    0.00       1/1           std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [446]
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [433]
                0.00    0.00       1/564         std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [192]
                0.00    0.00       1/1           float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [443]
-----------------------------------------------
                0.00    0.00       1/1           sift::generate_gaussian_pyramid(Image const&, float, int, int) [3]
[435]    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [435]
                0.00    0.00       1/3864        std::initializer_list<float>::end() const [122]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [431]
                0.00    0.00       1/7728        std::initializer_list<float>::begin() const [117]
                0.00    0.00       1/1           void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [434]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [446]
[436]    0.0    0.00    0.00       1         std::iterator_traits<float const*>::difference_type std::__distance<float const*>(float const*, float const*, std::random_access_iterator_tag) [436]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [438]
[437]    0.0    0.00    0.00       1         float* std::__niter_wrap<float*>(float* const&, float*) [437]
-----------------------------------------------
                0.00    0.00       1/1           float* std::copy<float const*, float*>(float const*, float const*, float*) [445]
[438]    0.0    0.00    0.00       1         float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [438]
                0.00    0.00       2/2           float const* std::__niter_base<float const*>(float const*) [391]
                0.00    0.00       1/3379        float* std::__niter_base<float*>(float*) [127]
                0.00    0.00       1/1           float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*) [439]
                0.00    0.00       1/1           float* std::__niter_wrap<float*>(float* const&, float*) [437]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [438]
[439]    0.0    0.00    0.00       1         float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*) [439]
                0.00    0.00       1/1           float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*) [440]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*) [439]
[440]    0.0    0.00    0.00       1         float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*) [440]
                0.00    0.00       1/1           float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [429]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [443]
[441]    0.0    0.00    0.00       1         float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [441]
                0.00    0.00       1/1           float* std::__uninitialized_copy<true>::__uninit_copy<float const*, float*>(float const*, float const*, float*) [432]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [446]
[442]    0.0    0.00    0.00       1         std::iterator_traits<float const*>::iterator_category std::__iterator_category<float const*>(float const* const&) [442]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [434]
[443]    0.0    0.00    0.00       1         float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [443]
                0.00    0.00       1/1           float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [441]
-----------------------------------------------
                0.00    0.00       1/1           sift::generate_gaussian_pyramid(Image const&, float, int, int) [3]
[444]    0.0    0.00    0.00       1         __gnu_cxx::__promote_2<int, double, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type>::__type std::pow<int, double>(int, double) [444]
-----------------------------------------------
                0.00    0.00       1/1           float* std::__uninitialized_copy<true>::__uninit_copy<float const*, float*>(float const*, float const*, float*) [432]
[445]    0.0    0.00    0.00       1         float* std::copy<float const*, float*>(float const*, float const*, float*) [445]
                0.00    0.00       2/2           float const* std::__miter_base<float const*>(float const*) [390]
                0.00    0.00       1/1           float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [438]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [434]
[446]    0.0    0.00    0.00       1         std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [446]
                0.00    0.00       1/1           std::iterator_traits<float const*>::iterator_category std::__iterator_category<float const*>(float const* const&) [442]
                0.00    0.00       1/1           std::iterator_traits<float const*>::difference_type std::__distance<float const*>(float const*, float const*, std::random_access_iterator_tag) [436]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [29] draw_point(Image&, int, int, int) [251] __gnu_cxx::new_allocator<Image>::_M_max_size() const [255] Image& std::vector<Image, std::allocator<Image> >::emplace_back<Image>(Image&&)
   [4] gaussian_blur(Image const&, float) [279] __gnu_cxx::new_allocator<Image>::max_size() const [296] Image* std::vector<Image, std::allocator<Image> >::_M_allocate_and_copy<Image const*>(unsigned long, Image const*, Image const*)
  [22] map_coordinate(float, float, float) [246] __gnu_cxx::new_allocator<sift::Keypoint>::_M_max_size() const [242] std::vector<Image, std::allocator<Image> >::end()
  [28] nn_interpolate(Image const&, float, float, int) [263] __gnu_cxx::new_allocator<sift::Keypoint>::max_size() const [243] std::vector<Image, std::allocator<Image> >::back()
  [25] grayscale_to_rgb(Image const&) [325] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::_M_max_size() const [297] std::vector<Image, std::allocator<Image> >::reserve(unsigned long)
  [23] bilinear_interpolate(Image const&, float, float, int) [343] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::max_size() const [256] std::vector<Image, std::allocator<Image> >::push_back(Image&&)
 [396] __static_initialization_and_destruction_0(int, int) [156] __gnu_cxx::new_allocator<float>::_M_max_size() const [16] std::vector<Image, std::allocator<Image> >::push_back(Image const&)
 [397] __static_initialization_and_destruction_0(int, int) [160] __gnu_cxx::new_allocator<float>::max_size() const [298] std::vector<Image, std::allocator<Image> >::vector()
 [398] __static_initialization_and_destruction_0(int, int) [240] __gnu_cxx::__normal_iterator<Image*, std::vector<Image, std::allocator<Image> > >::operator*() const [299] std::vector<Image, std::allocator<Image> >::~vector()
 [236] stbi__get8(stbi__context*) [241] __gnu_cxx::__normal_iterator<Image*, std::vector<Image, std::allocator<Image> > >::operator-(long) const [322] std::vector<Image, std::allocator<Image> >::operator[](unsigned long)
 [323] stbi__getn(stbi__context*, unsigned char*, int) [169] __gnu_cxx::__normal_iterator<sift::Keypoint const*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::base() const [267] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_S_max_size(std::allocator<sift::Keypoint> const&)
 [104] stbi__zeof(stbi__zbuf*) [202] __gnu_cxx::__normal_iterator<sift::Keypoint const*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::operator*() const [268] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_S_relocate(sift::Keypoint*, sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint>&)
 [399] stbi__fopen(char const*, char const*) [170] __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::base() const [269] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_S_do_relocate(sift::Keypoint*, sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint>&, std::integral_constant<bool, true>)
 [110] stbi__paeth(int, int, int) [215] __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::operator*() const [314] void std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_realloc_insert<sift::Keypoint const&>(__gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >, sift::Keypoint const&)
 [112] stbi__zget8(stbi__zbuf*) [121] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [305] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::end()
 [102] stbiw__putc(stbi__write_context*, unsigned char) [189] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator*() const [306] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::begin()
 [400] stbi__do_png(stbi__png*, int*, int*, int*, int, stbi__result_info*) [329] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator-(long) const [176] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::push_back(sift::Keypoint const&)
 [336] stbi__malloc(unsigned long) [116] bool __gnu_cxx::__ops::_Iter_less_iter::operator()<float const*, float const*>(float const*, float const*) const [385] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::vector()
 [368] stbi__rewind(stbi__context*) [280] std::_Vector_base<Image, std::allocator<Image> >::_M_get_Tp_allocator() const [386] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::~vector()
 [401] stbiw__fopen(char const*, char const*) [264] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_get_Tp_allocator() const [358] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_S_max_size(std::allocator<std::vector<Image, std::allocator<Image> > > const&)
 [402] stbi__do_zlib(stbi__zbuf*, char*, int, int, int) [163] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [359] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&)
 [247] stbi__get16be(stbi__context*) [122] std::initializer_list<float>::end() const [360] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_default_initialize(unsigned long)
 [274] stbi__get32be(stbi__context*) [123] std::initializer_list<float>::size() const [361] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::vector(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&)
 [403] stbi__png_load(stbi__context*, int*, int*, int*, int, stbi__result_info*) [117] std::initializer_list<float>::begin() const [362] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::~vector()
 [404] stbi__png_test(stbi__context*) [96] std::initializer_list<int>::end() const [231] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::operator[](unsigned long)
 [187] stbi__zreceive(stbi__zbuf*, int) [97] std::initializer_list<int>::size() const [162] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
 [111] stbiw__jpg_DCT(float*, float*, float*, float*, float*, float*, float*, float*) [93] std::initializer_list<int>::begin() const [165] std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&)
 [114] stbi__fill_bits(stbi__zbuf*) [126] std::vector<Image, std::allocator<Image> >::size() const [331] float& std::vector<float, std::allocator<float> >::emplace_back<float>(float&&)
 [405] stbi__jpeg_test(stbi__context*) [281] std::vector<Image, std::allocator<Image> >::capacity() const [166] std::vector<float, std::allocator<float> >::_S_do_relocate(float*, float*, float*, std::allocator<float>&, std::integral_constant<bool, true>)
 [406] stbi__load_main(stbi__context*, int*, int*, int*, int, stbi__result_info*, int) [282] std::vector<Image, std::allocator<Image> >::max_size() const [204] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
 [407] stbi__get_marker(stbi__jpeg*) [20] std::vector<Image, std::allocator<Image> >::operator[](unsigned long) const [363] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&)
 [408] stbi__parse_zlib(stbi__zbuf*, int) [310] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_check_len(unsigned long, char const*) const [433] std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&)
 [409] stbi__setup_jpeg(stbi__jpeg*) [427] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::end() const [434] void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag)
 [410] stbi__start_file(stbi__context*, _IO_FILE*) [244] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::size() const [171] std::vector<float, std::allocator<float> >::end()
 [315] stbi__stdio_read(void*, char*, int) [428] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::begin() const [332] std::vector<float, std::allocator<float> >::back()
 [118] stbi__bit_reverse(int, int) [265] std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::max_size() const [172] std::vector<float, std::allocator<float> >::begin()
 [411] stbi__malloc_mad3(int, int, int, int) [91] std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::operator[](unsigned long) const [333] std::vector<float, std::allocator<float> >::push_back(float&&)
 [101] stbi__stdio_write(void*, void*, int) [196] std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [205] std::vector<float, std::allocator<float> >::push_back(float const&)
 [119] stbi__bitreverse16(int) [151] std::vector<float, std::allocator<float> >::size() const [229] std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> >&&)
 [321] stbi__refill_buffer(stbi__context*) [164] std::vector<float, std::allocator<float> >::max_size() const [435] std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&)
 [412] stbi_write_jpg_core(stbi__write_context*, int, int, int, void const*, int) [283] std::allocator<Image>::allocator() [218] std::vector<float, std::allocator<float> >::vector()
 [103] stbiw__jpg_calcBits(int, unsigned short*) [284] std::allocator<Image>::~allocator() [183] std::vector<float, std::allocator<float> >::~vector()
 [369] stbi__addsizes_valid(int, int) [376] std::allocator<sift::Keypoint>::allocator() [273] std::vector<float, std::allocator<float> >::operator[](unsigned long)
 [413] stbi__end_write_file(stbi__write_context*) [377] std::allocator<sift::Keypoint>::~allocator() [387] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [414] stbi__parse_png_file(stbi__png*, int, int) [344] std::allocator<std::vector<Image, std::allocator<Image> > >::allocator() [388] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [415] stbi__sse2_available() [326] std::allocator<std::vector<Image, std::allocator<Image> > >::allocator(std::allocator<std::vector<Image, std::allocator<Image> > > const&) [300] void std::_Construct<std::vector<Image, std::allocator<Image> >>(std::vector<Image, std::allocator<Image> >*)
 [317] stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [320] std::allocator<std::vector<Image, std::allocator<Image> > >::~allocator() [389] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [125] stbiw__jpg_processDU(stbi__write_context*, int*, int*, float*, int, float*, int, unsigned short const (*) [2], unsigned short const (*) [2]) [211] std::allocator<float>::allocator() [436] std::iterator_traits<float const*>::difference_type std::__distance<float const*>(float const*, float const*, std::random_access_iterator_tag)
  [99] stbiw__jpg_writeBits(stbi__write_context*, int*, int*, unsigned short const*) [224] std::allocator<float>::allocator(std::allocator<float> const&) [237] Image* std::__addressof<Image>(Image&)
 [370] stbi__mad3sizes_valid(int, int, int, int) [179] std::allocator<float>::~allocator() [257] std::vector<Image, std::allocator<Image> >* std::__addressof<std::vector<Image, std::allocator<Image> > >(std::vector<Image, std::allocator<Image> >&)
 [335] stbi__mul2sizes_valid(int, int) [128] std::_Head_base<0ul, float, false>::_M_head(std::_Head_base<0ul, float, false>&) [141] float const* std::max_element<float const*>(float const*, float const*)
 [416] stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*) [129] std::_Head_base<0ul, float, false>::_Head_base<float&>(float&) [219] float const* std::min_element<float const*>(float const*, float const*)
 [109] stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [130] std::_Head_base<1ul, float, false>::_M_head(std::_Head_base<1ul, float, false>&) [142] float& std::__get_helper<0ul, float, float, float>(std::_Tuple_impl<0ul, float, float, float>&)
 [371] stbi__check_png_header(stbi__context*) [131] std::_Head_base<1ul, float, false>::_Head_base<float&>(float&) [143] float& std::__get_helper<1ul, float, float>(std::_Tuple_impl<1ul, float, float>&)
 [417] stbi__create_png_image(stbi__png*, unsigned char*, unsigned int, int, int, int, int) [132] std::_Head_base<2ul, float, false>::_M_head(std::_Head_base<2ul, float, false>&) [144] float& std::__get_helper<2ul, float>(std::_Tuple_impl<2ul, float>&)
 [318] stbi__get_chunk_header(stbi__context*) [133] std::_Head_base<2ul, float, false>::_Head_base<float&>(float&) [390] float const* std::__miter_base<float const*>(float const*)
 [418] stbi__start_write_file(stbi__write_context*, char const*) [134] std::_Tuple_impl<0ul, float, float, float>::_M_head(std::_Tuple_impl<0ul, float, float, float>&) [391] float const* std::__niter_base<float const*>(float const*)
 [419] stbi__parse_zlib_header(stbi__zbuf*) [135] std::_Tuple_impl<0ul, float, float, float>::_Tuple_impl<float&, float&, float&, void>(float&, float&, float&) [239] sift::Keypoint* std::__niter_base<sift::Keypoint*>(sift::Keypoint*)
 [420] stbi__decode_jpeg_header(stbi__jpeg*, int) [136] std::_Tuple_impl<1ul, float, float>::_M_head(std::_Tuple_impl<1ul, float, float>&) [127] float* std::__niter_base<float*>(float*)
 [337] stbi__parse_huffman_block(stbi__zbuf*) [137] std::_Tuple_impl<1ul, float, float>::_Tuple_impl<float&, float&, void>(float&, float&) [437] float* std::__niter_wrap<float*>(float* const&, float*)
 [421] stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int) [138] std::_Tuple_impl<2ul, float>::_M_head(std::_Tuple_impl<2ul, float>&) [270] sift::Keypoint* std::__relocate_a<sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint> >(sift::Keypoint*, sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint>&)
 [338] stbi__compute_huffman_codes(stbi__zbuf*) [139] std::_Tuple_impl<2ul, float>::_Tuple_impl<float&>(float&) [167] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
 [422] stbi__start_write_callbacks(stbi__write_context*, void (*)(void*, void*, int), void*) [429] float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [438] float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*)
 [120] stbi__zhuffman_decode_slowpath(stbi__zbuf*, stbi__zhuffman*) [378] std::char_traits<char>::length(char const*) [145] float const* std::__max_element<float const*, __gnu_cxx::__ops::_Iter_less_iter>(float const*, float const*, __gnu_cxx::__ops::_Iter_less_iter)
 [423] stbi__load_and_postprocess_8bit(stbi__context*, int*, int*, int*, int) [252] void std::_Destroy_aux<false>::__destroy<Image*>(Image*, Image*) [220] float const* std::__min_element<float const*, __gnu_cxx::__ops::_Iter_less_iter>(float const*, float const*, __gnu_cxx::__ops::_Iter_less_iter)
 [424] stbi__err(char const*) [345] void std::_Destroy_aux<false>::__destroy<std::vector<Image, std::allocator<Image> >*>(std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> >*) [439] float* std::__copy_move_a1<false, float const*, float*>(float const*, float const*, float*)
 [198] sift::hists_to_vec(float (*) [4][8], std::array<unsigned char, 128ul>&) [379] void std::_Destroy_aux<true>::__destroy<sift::Keypoint*>(sift::Keypoint*, sift::Keypoint*) [440] float* std::__copy_move_a2<false, float const*, float*>(float const*, float const*, float*)
  [27] sift::fit_quadratic(sift::Keypoint&, std::vector<Image, std::allocator<Image> > const&, int) [180] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [271] std::enable_if<std::__is_bitwise_relocatable<sift::Keypoint, void>::value, sift::Keypoint*>::type std::__relocate_a_1<sift::Keypoint, sift::Keypoint>(sift::Keypoint*, sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint>&)
  [24] sift::draw_keypoints(Image const&, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > const&) [285] std::_Vector_base<Image, std::allocator<Image> >::_M_allocate(unsigned long) [168] std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
   [9] sift::find_keypoints(sift::ScaleSpacePyramid const&, float, float) [286] std::_Vector_base<Image, std::allocator<Image> >::_Vector_impl::_Vector_impl() [301] Image* std::uninitialized_copy<Image const*, Image*>(Image const*, Image const*, Image*)
  [30] sift::point_is_on_edge(sift::Keypoint const&, std::vector<Image, std::allocator<Image> > const&, float) [287] std::_Vector_base<Image, std::allocator<Image> >::_Vector_impl::~_Vector_impl() [441] float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*)
 [225] sift::smooth_histogram(float*) [253] std::_Vector_base<Image, std::allocator<Image> >::_M_deallocate(Image*, unsigned long) [392] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
 [339] sift::ScaleSpacePyramid::~ScaleSpacePyramid() [288] std::_Vector_base<Image, std::allocator<Image> >::_Vector_impl_data::_Vector_impl_data() [442] std::iterator_traits<float const*>::iterator_category std::__iterator_category<float const*>(float const* const&)
  [10] sift::point_is_extremum(std::vector<Image, std::allocator<Image> > const&, int, int, int) [245] std::_Vector_base<Image, std::allocator<Image> >::_M_get_Tp_allocator() [302] Image* std::__uninitialized_copy_a<Image const*, Image*, Image>(Image const*, Image const*, Image*, std::allocator<Image>&)
   [7] sift::update_histograms(float (*) [4][8], float, float, float, float, float) [289] std::_Vector_base<Image, std::allocator<Image> >::_Vector_base() [443] float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&)
  [13] sift::generate_dog_pyramid(sift::ScaleSpacePyramid const&) [290] std::_Vector_base<Image, std::allocator<Image> >::~_Vector_base() [364] std::vector<Image, std::allocator<Image> >* std::__uninitialized_default_n<std::vector<Image, std::allocator<Image> >*, unsigned long>(std::vector<Image, std::allocator<Image> >*, unsigned long)
 [213] sift::find_input_img_coords(sift::Keypoint&, float, float, float, float, float, int) [311] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_allocate(unsigned long) [365] std::vector<Image, std::allocator<Image> >* std::__uninitialized_default_n_a<std::vector<Image, std::allocator<Image> >*, unsigned long, std::vector<Image, std::allocator<Image> > >(std::vector<Image, std::allocator<Image> >*, unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > >&)
   [3] sift::generate_gaussian_pyramid(Image const&, float, int, int) [380] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_Vector_impl::_Vector_impl() [258] Image const* std::__make_move_if_noexcept_iterator<Image, Image const*>(Image*)
   [8] sift::generate_gradient_pyramid(sift::ScaleSpacePyramid const&) [381] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_Vector_impl::~_Vector_impl() [17] std::abs(float)
  [19] sift::find_keypoint_orientations(sift::Keypoint&, sift::ScaleSpacePyramid const&, float, float) [304] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_deallocate(sift::Keypoint*, unsigned long) [206] std::cos(float)
  [26] sift::refine_or_discard_keypoint(sift::Keypoint&, std::vector<Image, std::allocator<Image> > const&, float, float) [382] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_Vector_impl_data::_Vector_impl_data() [208] std::exp(float)
   [6] sift::compute_keypoint_descriptor(sift::Keypoint&, float, sift::ScaleSpacePyramid const&, float) [262] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_get_Tp_allocator() [146] std::tuple_element<0ul, std::tuple<float, float, float> >::type&& std::get<0ul, float, float, float>(std::tuple<float, float, float>&&)
   [2] sift::find_keypoints_and_descriptors(Image const&, float, int, int, float, float, float, float) [383] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_Vector_base() [147] std::tuple_element<1ul, std::tuple<float, float, float> >::type&& std::get<1ul, float, float, float>(std::tuple<float, float, float>&&)
